"","Country.Name","Year","CO2Emission"
"5795","New Caledonia",1990,9.269474953
"5796","Niger",1990,0.091527858
"5797","Nigeria",1990,0.400571783
"5798","Nicaragua",1990,0.614917368
"5799","Netherlands",1990,10.594475006
"5800","Norway",1990,7.429148081
"5801","Nepal",1990,0.033835259
"5802","New Zealand",1990,7.071237612
"5803","OECD members",1990,10.557438174
"5804","Other small states",1990,4.016274685
"5805","Pakistan",1990,0.636761224
"5806","Panama",1990,1.120426919
"5807","Peru",1990,0.969896124
"5808","Philippines",1990,0.67417677
"5809","Palau",1990,15.554612937
"5810","Papua New Guinea",1990,0.496521842
"5811","Poland",1990,9.66717214
"5812","Pre-demographic dividend",1990,0.344800969
"5813","Portugal",1990,4.239198924
"5814","Paraguay",1990,0.513446243
"5815","Pacific island small states",1990,1.038291494
"5816","Post-demographic dividend",1990,11.639062047
"5817","French Polynesia",1990,2.513986137
"5818","Qatar",1990,24.713738207
"5819","Romania",1990,6.8469487
"5820","Rwanda",1990,0.075004305
"5821","South Asia",1990,0.627314784
"5822","Saudi Arabia",1990,13.349091357
"5823","Sudan",1990,0.202623461
"5824","Senegal",1990,0.421270162
"5825","Singapore",1990,15.405065156
"5826","Solomon Islands",1990,0.47036942
"5827","Sierra Leone",1990,0.113099067
"5828","El Salvador",1990,0.478002407
"5829","Sub-Saharan Africa (excluding high income)",1990,0.868349445
"5830","Sub-Saharan Africa",1990,0.868519393
"5831","Small states",1990,4.162251193
"5832","Sao Tome and Principe",1990,0.418559525
"5833","Suriname",1990,4.445699336
"5834","Sweden",1990,6.069368319
"5835","Syrian Arab Republic",1990,3.001677865
"5836","Chad",1990,0.024623715
"5837","East Asia & Pacific (IDA & IBRD countries)",1990,1.795702486
"5838","Togo",1990,0.204317206
"5839","Thailand",1990,1.604831986
"5840","Latin America & the Caribbean (IDA & IBRD countries)",1990,2.222026741
"5841","Middle East & North Africa (IDA & IBRD countries)",1990,2.46513319
"5842","Tonga",1990,0.809296607
"5843","South Asia (IDA & IBRD)",1990,0.627314784
"5844","Sub-Saharan Africa (IDA & IBRD countries)",1990,0.868519393
"5845","Trinidad and Tobago",1990,13.879920615
"5846","Tunisia",1990,1.611506515
"5847","Turkey",1990,2.705007348
"5848","Tanzania",1990,0.089011832
"5849","Uganda",1990,0.043527327
"5850","Upper middle income",1990,3.472848434
"5851","Uruguay",1990,1.284044091
"5852","United States",1990,19.323368167
"5853","St. Vincent and the Grenadines",1990,0.750420911
"5854","Venezuela, RB",1990,6.150574395
"5855","Vietnam",1990,0.324280765
"5856","World",1990,4.22959696
"5857","Samoa",1990,0.765525033
"5858","Yemen, Rep.",1990,0.795928337
"5859","South Africa",1990,8.691630041
"5860","Afghanistan",1991,0.187672724
"5861","Angola",1991,0.405450105
"5862","Albania",1991,1.3122126
"5863","Arab World",1991,3.221681838
"5864","United Arab Emirates",1991,28.939135321
"5865","Argentina",1991,3.525383897
"5866","Antigua and Barbuda",1991,4.304054556
"5867","Australia",1991,15.127966212
"5868","Austria",1991,7.944096184
"5869","Belgium",1991,11.090999877
"5870","Benin",1991,0.159512217
"5871","Burkina Faso",1991,0.069287423
"5872","Bulgaria",1991,6.73939778
"5873","Bahrain",1991,23.299781272
"5874","Bahamas, The",1991,6.825173486
"5875","Belize",1991,1.880257003
"5876","Bermuda",1991,8.387607801
"5877","Bolivia",1991,0.82123772
"5878","Brazil",1991,1.443186893
"5879","Barbados",1991,4.617521768
"5880","Brunei Darussalam",1991,19.941173378
"5881","Central African Republic",1991,0.068118611
"5882","Canada",1991,15.149259742
"5883","Central Europe and the Baltics",1991,8.247926367
"5884","Switzerland",1991,6.280297083
"5885","Chile",1991,2.327632166
"5886","China",1991,2.245901276
"5887","Cote d'Ivoire",1991,0.443444174
"5888","Cameroon",1991,0.092125526
"5889","Congo, Dem. Rep.",1991,0.082498968
"5890","Congo, Rep.",1991,0.50447768
"5891","Colombia",1991,1.635914936
"5892","Comoros",1991,0.147070342
"5893","Cabo Verde",1991,0.282936211
"5894","Costa Rica",1991,1.05079938
"5895","Caribbean small states",1991,5.966074946
"5896","Cuba",1991,2.780962406
"5897","Cayman Islands",1991,10.491931484
"5898","Cyprus",1991,5.988914981
"5899","Djibouti",1991,0.513632828
"5900","Dominica",1991,0.828209254
"5901","Denmark",1991,11.693311485
"5902","Dominican Republic",1991,1.371066238
"5903","Algeria",1991,3.019983032
"5904","East Asia & Pacific (excluding high income)",1991,1.884395048
"5905","Early-demographic dividend",1991,1.483502986
"5906","East Asia & Pacific",1991,2.674385723
"5907","Ecuador",1991,1.577081423
"5908","Egypt, Arab Rep.",1991,1.339789275
"5909","Spain",1991,5.790484006
"5910","Ethiopia",1991,0.05991315
"5911","European Union",1991,8.582296983
"5912","Fragile and conflict affected situations",1991,0.760332142
"5913","Finland",1991,10.710477209
"5914","Fiji",1991,0.917406893
"5915","France",1991,6.670624392
"5916","Faroe Islands",1991,12.440461892
"5917","Gabon",1991,4.637060261
"5918","United Kingdom",1991,9.870809033
"5919","Ghana",1991,0.261623547
"5920","Gibraltar",1991,6.778652609
"5921","Guinea",1991,0.168555937
"5922","Gambia, The",1991,0.208551301
"5923","Guinea-Bissau",1991,0.16971041
"5924","Equatorial Guinea",1991,0.457725862
"5925","Greece",1991,7.176639815
"5926","Grenada",1991,1.140543679
"5927","Greenland",1991,9.844738739
"5928","Guatemala",1991,0.532846371
"5929","Guyana",1991,1.497762294
"5930","High income",1991,11.518115719
"5931","Hong Kong SAR, China",1991,4.979010779
"5932","Honduras",1991,0.529203516
"5933","Heavily indebted poor countries (HIPC)",1991,0.159815015
"5934","Haiti",1991,0.137701251
"5935","Hungary",1991,6.418858426
"5936","IBRD only",1991,2.664462605
"5937","IDA & IBRD total",1991,2.233683491
"5938","IDA total",1991,0.476041848
"5939","IDA blend",1991,0.87599483
"5940","Indonesia",1991,0.973538
"5941","IDA only",1991,0.259618351
"5942","India",1991,0.741158963
"5943","Ireland",1991,8.884672638
"5944","Iran, Islamic Rep.",1991,3.971568237
"5945","Iraq",1991,2.642946956
"5946","Iceland",1991,6.856146503
"5947","Israel",1991,7.426619721
"5948","Italy",1991,7.468379928
"5949","Jamaica",1991,3.173769248
"5950","Jordan",1991,2.610469935
"5951","Japan",1991,8.871630055
"5952","Kenya",1991,0.200186951
"5953","Cambodia",1991,0.162679865
"5954","St. Kitts and Nevis",1991,3.397605637
"5955","Korea, Rep.",1991,6.039462229
"5956","Latin America & Caribbean (excluding high income)",1991,2.209731334
"5957","Lao PDR",1991,0.053580842
"5958","Lebanon",1991,3.0801893
"5959","Liberia",1991,0.137049712
"5960","Libya",1991,9.432394214
"5961","St. Lucia",1991,1.229694055
"5962","Latin America & Caribbean",1991,2.271733325
"5963","Least developed countries: UN classification",1991,0.144156516
"5964","Sri Lanka",1991,0.241344794
"5965","Lower middle income",1991,1.02914209
"5966","Low & middle income",1991,2.164733005
"5967","Late-demographic dividend",1991,3.431727969
"5968","Luxembourg",1991,27.431434109
"5969","Macao SAR, China",1991,3.088968917
"5970","Morocco",1991,0.985754945
"5971","Madagascar",1991,0.086587095
"5972","Middle East & North Africa",1991,3.822794471
"5973","Mexico",1991,3.748344246
"5974","Middle income",1991,2.318485488
"5975","Mali",1991,0.050433088
"5976","Malta",1991,5.704412593
"5977","Myanmar",1991,0.101489783
"5978","Middle East & North Africa (excluding high income)",1991,2.52139769
"5979","Mongolia",1991,5.482516486
"5980","Mozambique",1991,0.07527187
"5981","Mauritania",1991,0.451955734
"5982","Mauritius",1991,1.421894183
"5983","North America",1991,18.667995709
"5984","New Caledonia",1991,10.079116342
"5985","Niger",1991,0.087320331
"5986","Nigeria",1991,0.409452671
"5987","Nicaragua",1991,0.473434792
"5988","Netherlands",1991,10.959293947
"5989","Norway",1991,7.526341168
"5990","Nepal",1991,0.049922125
"5991","New Zealand",1991,6.891034877
"5992","OECD members",1991,10.544398832
"5993","Other small states",1991,4.372364861
"5994","Pakistan",1991,0.6162974
"5995","Panama",1991,1.286191914
"5996","Peru",1991,0.916292183
"5997","Philippines",1991,0.69172927
"5998","Palau",1991,15.166602042
"5999","Papua New Guinea",1991,0.466768649
"6000","Poland",1991,9.455665483
"6001","Pre-demographic dividend",1991,0.320875804
"6002","Portugal",1991,4.416863558
"6003","Paraguay",1991,0.493636736
"6004","Pacific island small states",1991,0.947633479
"6005","Post-demographic dividend",1991,11.628808319
"6006","French Polynesia",1991,2.341611556
"6007","Qatar",1991,36.256956539
"6008","Romania",1991,5.979301257
"6009","Rwanda",1991,0.069161609
"6010","South Asia",1991,0.648018765
"6011","Saudi Arabia",1991,15.874479579
"6012","Sudan",1991,0.184177591
"6013","Senegal",1991,0.439683
"6014","Singapore",1991,15.12729041
"6015","Solomon Islands",1991,0.457298918
"6016","Sierra Leone",1991,0.125974843
"6017","El Salvador",1991,0.595487001
"6018","Sub-Saharan Africa (excluding high income)",1991,0.870636865
"6019","Sub-Saharan Africa",1991,0.870842441
"6020","Small states",1991,4.584439364
"6021","Sao Tome and Principe",1991,0.409917967
"6022","Suriname",1991,5.060476957
"6023","Sweden",1991,5.979200975
"6024","Syrian Arab Republic",1991,3.318699899
"6025","Chad",1991,0.011328794
"6026","East Asia & Pacific (IDA & IBRD countries)",1991,1.880465632
"6027","Togo",1991,0.217246555
"6028","Thailand",1991,1.74267418
"6029","Latin America & the Caribbean (IDA & IBRD countries)",1991,2.23632139
"6030","Middle East & North Africa (IDA & IBRD countries)",1991,2.542517048
"6031","Tonga",1991,1.000094406
"6032","South Asia (IDA & IBRD)",1991,0.648018765
"6033","Sub-Saharan Africa (IDA & IBRD countries)",1991,0.870842441
"6034","Trinidad and Tobago",1991,17.113960649
"6035","Tunisia",1991,1.840103287
"6036","Turkey",1991,2.710036542
"6037","Tanzania",1991,0.091134973
"6038","Uganda",1991,0.043295567
"6039","Upper middle income",1991,3.543122816
"6040","Uruguay",1991,1.454131958
"6041","United States",1991,19.062236658
"6042","St. Vincent and the Grenadines",1991,0.714257889
"6043","Venezuela, RB",1991,5.677767974
"6044","Vietnam",1991,0.319024157
"6045","World",1991,4.212055399
"6046","Samoa",1991,0.759879568
"6047","Yemen, Rep.",1991,0.788043847
"6048","South Africa",1991,8.824569229
"6049","Afghanistan",1992,0.099666474
"6050","Angola",1992,0.400678653
"6051","Albania",1992,0.774724911
"6052","Arab World",1992,3.416346844
"6053","United Arab Emirates",1992,27.861368449
"6054","Argentina",1992,3.608582027
"6055","Antigua and Barbuda",1992,4.233606617
"6056","Australia",1992,15.317768505
"6057","Austria",1992,7.226236428
"6058","Belgium",1992,11.146482514
"6059","Benin",1992,0.168501162
"6060","Burkina Faso",1992,0.067840845
"6061","Bulgaria",1992,6.376764779
"6062","Bahrain",1992,20.84164011
"6063","Bahamas, The",1992,6.737820046
"6064","Belize",1992,1.830508911
"6065","Bermuda",1992,6.884034474
"6066","Bolivia",1992,0.922957856
"6067","Brazil",1992,1.427921974
"6068","Barbados",1992,3.734358313
"6069","Brunei Darussalam",1992,19.033497224
"6070","Central African Republic",1992,0.069885817
"6071","Canada",1992,15.467063963
"6072","Central Europe and the Baltics",1992,7.857345027
"6073","Switzerland",1992,6.224236273
"6074","Chile",1992,2.37545707
"6075","China",1992,2.31420729
"6076","Cote d'Ivoire",1992,0.351293803
"6077","Cameroon",1992,0.305855919
"6078","Congo, Dem. Rep.",1992,0.075409546
"6079","Congo, Rep.",1992,0.61044689
"6080","Colombia",1992,1.744983321
"6081","Comoros",1992,0.142832594
"6082","Cabo Verde",1992,0.296145813
"6083","Costa Rica",1992,1.163996186
"6084","Caribbean small states",1992,5.858922663
"6085","Cuba",1992,2.924139713
"6086","Cayman Islands",1992,11.374069479
"6087","Cyprus",1992,6.471912007
"6088","Djibouti",1992,0.506776641
"6089","Dominica",1992,0.826715514
"6090","Denmark",1992,10.504554499
"6091","Dominican Republic",1992,1.46266565
"6092","Algeria",1992,2.975978561
"6093","East Asia & Pacific (excluding high income)",1992,1.954075862
"6094","Early-demographic dividend",1992,1.499182964
"6095","East Asia & Pacific",1992,2.762877047
"6096","Ecuador",1992,2.081205403
"6097","Egypt, Arab Rep.",1992,1.353604755
"6098","Spain",1992,5.973836221
"6099","Ethiopia",1992,0.057439133
"6100","European Union",1992,8.303181731
"6101","Fragile and conflict affected situations",1992,0.792344937
"6102","Finland",1992,9.415521088
"6103","Fiji",1992,0.970273904
"6104","France",1992,6.216012937
"6105","Faroe Islands",1992,12.69019766
"6106","Gabon",1992,4.909159769
"6107","United Kingdom",1992,9.660929998
"6108","Ghana",1992,0.257527134
"6109","Gibraltar",1992,7.988290956
"6110","Guinea",1992,0.158966822
"6111","Gambia, The",1992,0.202117344
"6112","Guinea-Bissau",1992,0.169065676
"6113","Equatorial Guinea",1992,0.475346481
"6114","Greece",1992,7.260257729
"6115","Grenada",1992,1.207267639
"6116","Greenland",1992,8.686745027
"6117","Guatemala",1992,0.619819718
"6118","Guyana",1992,1.396935576
"6119","High income",1992,11.572522396
"6120","Hong Kong SAR, China",1992,5.705486596
"6121","Honduras",1992,0.586263176
"6122","Heavily indebted poor countries (HIPC)",1992,0.159767695
"6123","Haiti",1992,0.123110746
"6124","Hungary",1992,5.823721681
"6125","IBRD only",1992,2.70229881
"6126","IDA & IBRD total",1992,2.270280801
"6127","IDA total",1992,0.52827775
"6128","IDA blend",1992,1.043511215
"6129","Indonesia",1992,1.078874707
"6130","IDA only",1992,0.26375665
"6131","India",1992,0.771602203
"6132","Ireland",1992,8.721211602
"6133","Iran, Islamic Rep.",1992,3.929355358
"6134","Iraq",1992,3.341151869
"6135","Iceland",1992,6.967183412
"6136","Israel",1992,8.352571345
"6137","Italy",1992,7.404168932
"6138","Jamaica",1992,3.129507147
"6139","Jordan",1992,3.091104577
"6140","Japan",1992,9.046579237
"6141","Kenya",1992,0.22195351
"6142","Cambodia",1992,0.158929311
"6143","St. Kitts and Nevis",1992,3.369019124
"6144","Korea, Rep.",1992,6.498142885
"6145","Latin America & Caribbean (excluding high income)",1992,2.207103088
"6146","Lao PDR",1992,0.057012284
"6147","Lebanon",1992,3.67107782
"6148","Liberia",1992,0.141405992
"6149","Libya",1992,8.011256709
"6150","St. Lucia",1992,1.446905055
"6151","Latin America & Caribbean",1992,2.270205943
"6152","Least developed countries: UN classification",1992,0.150822366
"6153","Sri Lanka",1992,0.295887811
"6154","Lower middle income",1992,1.098222089
"6155","Low & middle income",1992,2.206992897
"6156","Late-demographic dividend",1992,3.51755165
"6157","Luxembourg",1992,26.957253777
"6158","Macao SAR, China",1992,2.994633876
"6159","Morocco",1992,1.009610649
"6160","Madagascar",1992,0.081678771
"6161","Middle East & North Africa",1992,4.010483789
"6162","Mexico",1992,3.700384247
"6163","Middle income",1992,2.366490973
"6164","Mali",1992,0.050033135
"6165","Malta",1992,5.556090833
"6166","Myanmar",1992,0.117188667
"6167","Middle East & North Africa (excluding high income)",1992,2.557830302
"6168","Mongolia",1992,4.911667117
"6169","Mozambique",1992,0.071405124
"6170","Mauritania",1992,0.464059082
"6171","Mauritius",1992,1.575762997
"6172","North America",1992,18.775052566
"6173","New Caledonia",1992,8.810638546
"6174","Niger",1992,0.081923297
"6175","Nigeria",1992,0.641477164
"6176","Nicaragua",1992,0.552851041
"6177","Netherlands",1992,10.683788165
"6178","Norway",1992,7.467626804
"6179","Nepal",1992,0.067317505
"6180","New Zealand",1992,7.10204151
"6181","OECD members",1992,10.520600282
"6182","Other small states",1992,5.02711484
"6183","Pakistan",1992,0.639927766
"6184","Panama",1992,1.648430252
"6185","Peru",1992,0.896708879
"6186","Philippines",1992,0.749172507
"6187","Palau",1992,6.69076381
"6188","Papua New Guinea",1992,0.452763961
"6189","Poland",1992,9.246915317
"6190","Pre-demographic dividend",1992,0.402855817
"6191","Portugal",1992,4.851017443
"6192","Paraguay",1992,0.57080548
"6193","Pacific island small states",1992,0.865053294
"6194","Post-demographic dividend",1992,11.630452235
"6195","French Polynesia",1992,2.090161059
"6196","Qatar",1992,54.089169494
"6197","Romania",1992,5.407607363
"6198","Rwanda",1992,0.072772582
"6199","South Asia",1992,0.674522226
"6200","Saudi Arabia",1992,16.430022775
"6201","Sudan",1992,0.15971432
"6202","Senegal",1992,0.433387569
"6203","Singapore",1992,15.559249425
"6204","Solomon Islands",1992,0.433434459
"6205","Sierra Leone",1992,0.103287857
"6206","El Salvador",1992,0.614524369
"6207","Sub-Saharan Africa (excluding high income)",1992,0.85336918
"6208","Sub-Saharan Africa",1992,0.85357079
"6209","Small states",1992,4.94764801
"6210","Sao Tome and Principe",1992,0.401217008
"6211","Suriname",1992,4.99616097
"6212","Sweden",1992,5.886699422
"6213","Syrian Arab Republic",1992,3.254590988
"6214","Chad",1992,0.013861516
"6215","East Asia & Pacific (IDA & IBRD countries)",1992,1.95005075
"6216","Togo",1992,0.210422147
"6217","Thailand",1992,1.89804645
"6218","Latin America & the Caribbean (IDA & IBRD countries)",1992,2.232325306
"6219","Middle East & North Africa (IDA & IBRD countries)",1992,2.579757894
"6220","Tonga",1992,0.729590768
"6221","South Asia (IDA & IBRD)",1992,0.674522226
"6222","Sub-Saharan Africa (IDA & IBRD countries)",1992,0.85357079
"6223","Trinidad and Tobago",1992,16.958756738
"6224","Tunisia",1992,1.746286887
"6225","Turkey",1992,2.746391761
"6226","Tanzania",1992,0.085411849
"6227","Uganda",1992,0.042267179
"6228","Upper middle income",1992,3.582504837
"6229","Uruguay",1992,1.638893071
"6230","United States",1992,19.145555759
"6231","St. Vincent and the Grenadines",1992,0.780913493
"6232","Venezuela, RB",1992,5.095064708
"6233","Vietnam",1992,0.313770455
"6234","World",1992,4.106082815
"6235","Samoa",1992,0.775170623
"6236","Yemen, Rep.",1992,1.066341713
"6237","South Africa",1992,7.965025399
"6238","Afghanistan",1993,0.089154036
"6239","Angola",1993,0.430889258
"6240","Albania",1993,0.723790292
"6241","Arab World",1993,3.654568047
"6242","United Arab Emirates",1993,29.890451005
"6243","Argentina",1993,3.477159966
"6244","Antigua and Barbuda",1993,4.351868798
"6245","Australia",1993,15.701451803
"6246","Austria",1993,7.223017309
"6247","Belgium",1993,10.675034546
"6248","Benin",1993,0.205206743
"6249","Burkina Faso",1993,0.0656434
"6250","Bulgaria",1993,8.035332854
"6251","Bahrain",1993,27.306930268
"6252","Bahamas, The",1993,6.274733096
"6253","Belize",1993,1.911287548
"6254","Bermuda",1993,7.905432015
"6255","Bolivia",1993,1.108091822
"6256","Brazil",1993,1.468431889
"6257","Barbados",1993,4.237227706
"6258","Brunei Darussalam",1993,17.635376627
"6259","Central African Republic",1993,0.070314804
"6260","Canada",1993,15.457063386
"6261","Central Europe and the Baltics",1993,7.798500867
"6262","Switzerland",1993,5.873423831
"6263","Chile",1993,2.494295837
"6264","China",1993,2.442800659
"6265","Cote d'Ivoire",1993,0.432576185
"6266","Cameroon",1993,0.305514332
"6267","Congo, Dem. Rep.",1993,0.066760984
"6268","Congo, Rep.",1993,0.582897081
"6269","Colombia",1993,1.768803864
"6270","Comoros",1993,0.138754969
"6271","Cabo Verde",1993,0.298118771
"6272","Costa Rica",1993,1.183185055
"6273","Caribbean small states",1993,5.206081723
"6274","Cuba",1993,2.721848856
"6275","Cayman Islands",1993,11.648991133
"6276","Cyprus",1993,6.655456909
"6277","Djibouti",1993,0.503957186
"6278","Dominica",1993,0.8754248
"6279","Denmark",1993,10.99825503
"6280","Dominican Republic",1993,1.545528489
"6281","Algeria",1993,2.961709023
"6282","East Asia & Pacific (excluding high income)",1993,2.069022098
"6283","Early-demographic dividend",1993,1.535526335
"6284","East Asia & Pacific",1993,2.880595797
"6285","Ecuador",1993,2.210338829
"6286","Egypt, Arab Rep.",1993,1.520286484
"6287","Spain",1993,5.570288803
"6288","Ethiopia",1993,0.056580884
"6289","European Union",1993,8.16107617
"6290","Fragile and conflict affected situations",1993,0.789334504
"6291","Finland",1993,9.948375064
"6292","Fiji",1993,1.010211569
"6293","France",1993,6.088322359
"6294","Faroe Islands",1993,14.230853345
"6295","Gabon",1993,4.838359328
"6296","United Kingdom",1993,9.454695828
"6297","Ghana",1993,0.286044063
"6298","Gibraltar",1993,8.046281606
"6299","Guinea",1993,0.154087761
"6300","Gambia, The",1993,0.207286499
"6301","Guinea-Bissau",1993,0.168432134
"6302","Equatorial Guinea",1993,0.218176409
"6303","Greece",1993,7.238006236
"6304","Grenada",1993,1.230975027
"6305","Greenland",1993,9.034637681
"6306","Guatemala",1993,0.569308416
"6307","Guyana",1993,1.387016844
"6308","High income",1993,11.651300201
"6309","Hong Kong SAR, China",1993,5.925240637
"6310","Honduras",1993,0.527757346
"6311","Heavily indebted poor countries (HIPC)",1993,0.161033779
"6312","Haiti",1993,0.088136104
"6313","Hungary",1993,5.977294089
"6314","IBRD only",1993,2.674841837
"6315","IDA & IBRD total",1993,2.239486548
"6316","IDA total",1993,0.504613908
"6317","IDA blend",1993,1.007881093
"6318","Indonesia",1993,1.145229554
"6319","IDA only",1993,0.2466144
"6320","India",1993,0.783172984
"6321","Ireland",1993,8.74130132
"6322","Iran, Islamic Rep.",1993,4.026592433
"6323","Iraq",1993,3.513677185
"6324","Iceland",1993,7.49459854
"6325","Israel",1993,8.567717924
"6326","Italy",1993,7.248012993
"6327","Jamaica",1993,3.216457287
"6328","Jordan",1993,2.888482947
"6329","Japan",1993,8.912179795
"6330","Kenya",1993,0.246468467
"6331","Cambodia",1993,0.154136297
"6332","St. Kitts and Nevis",1993,3.417602638
"6333","Korea, Rep.",1993,7.284858219
"6334","Latin America & Caribbean (excluding high income)",1993,2.246090121
"6335","Lao PDR",1993,0.055521188
"6336","Lebanon",1993,4.027456053
"6337","Liberia",1993,0.159494723
"6338","Libya",1993,8.190292325
"6339","St. Lucia",1993,1.583631108
"6340","Latin America & Caribbean",1993,2.30035172
"6341","Least developed countries: UN classification",1993,0.137506255
"6342","Sri Lanka",1993,0.284415896
"6343","Lower middle income",1993,1.05222636
"6344","Low & middle income",1993,2.177559911
"6345","Late-demographic dividend",1993,3.496614908
"6346","Luxembourg",1993,27.14211963
"6347","Macao SAR, China",1993,3.208111356
"6348","Morocco",1993,1.075470386
"6349","Madagascar",1993,0.081293065
"6350","Middle East & North Africa",1993,4.25507753
"6351","Mexico",1993,3.647311101
"6352","Middle income",1993,2.337215813
"6353","Mali",1993,0.049937884
"6354","Malta",1993,7.189653872
"6355","Myanmar",1993,0.126577756
"6356","Middle East & North Africa (excluding high income)",1993,2.630271032
"6357","Mongolia",1993,4.102529162
"6358","Mozambique",1993,0.073655692
"6359","Mauritania",1993,0.466753432
"6360","Mauritius",1993,1.617341034
"6361","North America",1993,18.971131
"6362","New Caledonia",1993,9.957760602
"6363","Niger",1993,0.088332316
"6364","Nigeria",1993,0.567026519
"6365","Nicaragua",1993,0.520238197
"6366","Netherlands",1993,10.778178393
"6367","Norway",1993,8.151268173
"6368","Nepal",1993,0.072180866
"6369","New Zealand",1993,7.471145513
"6370","OECD members",1993,10.532862472
"6371","Other small states",1993,5.197323427
"6372","Pakistan",1993,0.668166038
"6373","Panama",1993,1.499071737
"6374","Peru",1993,1.016070408
"6375","Philippines",1993,0.742420324
"6376","Palau",1993,6.282951903
"6377","Papua New Guinea",1993,0.428891747
"6378","Poland",1993,9.18461204
"6379","Pre-demographic dividend",1993,0.39349797
"6380","Portugal",1993,4.709295486
"6381","Paraguay",1993,0.631364129
"6382","Pacific island small states",1993,0.880435254
"6383","Post-demographic dividend",1993,11.57192509
"6384","French Polynesia",1993,2.041671266
"6385","Qatar",1993,61.252409454
"6386","Romania",1993,5.302368771
"6387","Rwanda",1993,0.078579706
"6388","South Asia",1993,0.684657719
"6389","Saudi Arabia",1993,17.571253405
"6390","Sudan",1993,0.106719319
"6391","Senegal",1993,0.434427726
"6392","Singapore",1993,16.486427375
"6393","Solomon Islands",1993,0.421300551
"6394","Sierra Leone",1993,0.103864162
"6395","El Salvador",1993,0.693340336
"6396","Sub-Saharan Africa (excluding high income)",1993,0.84831139
"6397","Sub-Saharan Africa",1993,0.848525752
"6398","Small states",1993,4.908231725
"6399","Sao Tome and Principe",1993,0.39265446
"6400","Suriname",1993,5.013954548
"6401","Sweden",1993,5.936305085
"6402","Syrian Arab Republic",1993,3.366601945
"6403","Chad",1993,0.015102958
"6404","East Asia & Pacific (IDA & IBRD countries)",1993,2.064824652
"6405","Togo",1993,0.212897357
"6406","Thailand",1993,2.140830829
"6407","Latin America & the Caribbean (IDA & IBRD countries)",1993,2.267793476
"6408","Middle East & North Africa (IDA & IBRD countries)",1993,2.653376442
"6409","Tonga",1993,0.881822174
"6410","South Asia (IDA & IBRD)",1993,0.684657719
"6411","Sub-Saharan Africa (IDA & IBRD countries)",1993,0.848525752
"6412","Trinidad and Tobago",1993,13.516903232
"6413","Tunisia",1993,1.878396173
"6414","Turkey",1993,2.808937766
"6415","Tanzania",1993,0.092230834
"6416","Uganda",1993,0.040521603
"6417","Upper middle income",1993,3.579641652
"6418","Uruguay",1993,1.405345554
"6419","United States",1993,19.363462583
"6420","St. Vincent and the Grenadines",1993,0.949894534
"6421","Venezuela, RB",1993,5.850039149
"6422","Vietnam",1993,0.330345655
"6423","World",1993,4.039204693
"6424","Samoa",1993,0.767581501
"6425","Yemen, Rep.",1993,0.660294656
"6426","South Africa",1993,8.104701117
"6427","Afghanistan",1994,0.08003917
"6428","Angola",1994,0.281092579
"6429","Albania",1994,0.600203708
"6430","Arab World",1994,3.672530391
"6431","United Arab Emirates",1994,31.404397587
"6432","Argentina",1994,3.569365574
"6433","Antigua and Barbuda",1994,4.346058924
"6434","Australia",1994,15.576586278
"6435","Austria",1994,7.189264701
"6436","Belgium",1994,11.105109404
"6437","Benin",1994,0.221397671
"6438","Burkina Faso",1994,0.065745043
"6439","Bulgaria",1994,6.436235483
"6440","Bahrain",1994,26.909268397
"6441","Bahamas, The",1994,6.113992642
"6442","Belize",1994,1.854646608
"6443","Bermuda",1994,7.788975051
"6444","Bolivia",1994,1.204562129
"6445","Brazil",1994,1.516257008
"6446","Barbados",1994,2.833429919
"6447","Brunei Darussalam",1994,16.211933339
"6448","Central African Republic",1994,0.071821206
"6449","Canada",1994,15.696528802
"6450","Central Europe and the Baltics",1994,7.325829377
"6451","Switzerland",1994,5.90858368
"6452","Chile",1994,2.704048338
"6453","China",1994,2.565993892
"6454","Cote d'Ivoire",1994,0.372854945
"6455","Cameroon",1994,0.291185813
"6456","Congo, Dem. Rep.",1994,0.040700233
"6457","Congo, Rep.",1994,0.789298207
"6458","Colombia",1994,1.835016799
"6459","Comoros",1994,0.134852048
"6460","Cabo Verde",1994,0.299815907
"6461","Costa Rica",1994,1.538224124
"6462","Caribbean small states",1994,5.685735174
"6463","Cuba",1994,2.971968608
"6464","Cayman Islands",1994,12.200964898
"6465","Cyprus",1994,6.741662386
"6466","Djibouti",1994,0.489038604
"6467","Dominica",1994,0.924803497
"6468","Denmark",1994,11.716948895
"6469","Dominican Republic",1994,1.609061051
"6470","Algeria",1994,3.049858662
"6471","East Asia & Pacific (excluding high income)",1994,2.166759503
"6472","Early-demographic dividend",1994,1.560966857
"6473","East Asia & Pacific",1994,3.007754794
"6474","Ecuador",1994,1.219333417
"6475","Egypt, Arab Rep.",1994,1.365097016
"6476","Spain",1994,5.901638793
"6477","Ethiopia",1994,0.040420199
"6478","European Union",1994,8.031848207
"6479","Fragile and conflict affected situations",1994,0.836877977
"6480","Finland",1994,11.246027923
"6481","Fiji",1994,1.06801129
"6482","France",1994,5.698798649
"6483","Faroe Islands",1994,12.527264865
"6484","Gabon",1994,4.146172106
"6485","United Kingdom",1994,9.448399895
"6486","Ghana",1994,0.303371967
"6487","Gibraltar",1994,9.445024252
"6488","Guinea",1994,0.162831073
"6489","Gambia, The",1994,0.201594477
